name,latitude_deg,longitude_deg,iso_country,iso_region,iata_code
Capurganá Airport,8.632169,-77.350262,CO,CO-CHO,CPB
Camilo Daza International Airport,7.92757,-72.5115,CO,CO-NSA,CUC
Mandinga Airport,5.072007,-76.676373,CO,CO-CHO,COG
Rafael Nuñez International Airport,10.4424,-75.513,CO,CO-BOL,CTG
Carimagua Airport,4.56417,-71.3364,CO,CO-MET,CCO
Alfonso Bonilla Aragon International Airport,3.54322,-76.3816,CO,CO-VAC,CLO
Cimitarra Airport,6.367484,-73.970658,CO,CO-SAN,CIM
Cravo Norte Airport,6.31684,-70.2107,CO,CO-ARA,RAV
La Florida Airport,1.81442,-78.7492,CO,CO-NAR,TCO
Carurú Airport,1.013822,-71.297343,CO,CO-VAU,CUO
Juan H White Airport,7.96847,-75.1985,CO,CO-ANT,CAQ
Coveñas Airport,9.40092,-75.6913,CO,CO-SUC,CVE
Las Brujas Airport,9.33274,-75.2856,CO,CO-SUC,CZU
El Bagre Airport,7.59647,-74.8089,CO,CO-ANT,EBG
Yariguíes Airport,7.02433,-73.8068,CO,CO-SAN,EJA
Gustavo Artunduaga Paredes Airport,1.58919,-75.5644,CO,CO-CAQ,FLA
Fundación Airport,10.5333,-74.2,CO,CO-MAG,FDA
La Gaviota Airport,4.550543,-70.925353,CO,CO-VID,LGT
Santiago Vila Airport,4.27624,-74.7967,CO,CO-CUN,GIR
Santa Ana Airport,4.75818,-75.9557,CO,CO-VAC,CRC
Juan Casiano Airport,2.57013,-77.897969,CO,CO-CAU,GPI
General Navas Pardo Airport,3.724293,-75.465785,CO,CO-TOL,CPL
Hato Corozal Airport,6.15,-71.75,CO,CO-CAS,HTZ
Perales Airport,4.42161,-75.1333,CO,CO-TOL,IBE
Jaime Ortiz Betancourt Airport,7.677606,-76.683165,CO,CO-ANT,IGO
San Luis Airport,0.861307,-77.667562,CO,CO-NAR,IPI
Antonio Roldan Betancourt Airport,7.81196,-76.7164,CO,CO-ANT,APO
Caucaya Airport,-0.182278,-74.7708,CO,CO-PUT,LQM
Jorge Isaac Airport,11.2325,-72.4901,CO,CO-LAG,MCJ
La Pedrera Airport,-1.32861,-69.5797,CO,CO-AMA,LPD
Alfredo Vásquez Cobo International Airport,-4.19355,-69.9432,CO,CO-AMA,LET
Enrique Olaya Herrera Airport,6.220549,-75.590582,CO,CO-ANT,EOH
Miraflores Airport,1.35,-71.9444,CO,CO-GUV,MFS
Baracoa Airport,9.28474,-74.8461,CO,CO-BOL,MGN
Montelibano Airport,7.97174,-75.4325,CO,CO-COR,MTB
Los Garzones Airport,8.82374,-75.8258,CO,CO-COR,MTR
Fabio Alberto Leon Bentley Airport,1.25366,-70.2339,CO,CO-VAU,MVP
La Nubia Airport,5.0296,-75.4647,CO,CO-CAL,MZL
La Macarena Airport,2.17565,-73.78674,CO,CO-MET,LMC
Necocli Airport,8.454429,-76.779326,CO,CO-ANT,NCI
Reyes Murillo Airport,5.6964,-77.2806,CO,CO-CHO,NQU
Benito Salas Airport,2.95015,-75.294,CO,CO-HUI,NVA
Aguas Claras Airport,8.31506,-73.3583,CO,CO-NSA,OCV
Orocue Airport,4.79222,-71.3564,CO,CO-CAS,ORC
German Olano Airport,6.18472,-67.4932,CO,CO-VID,PCR
Obando Cesar Gaviria Trujillo Airport,3.85353,-67.9062,CO,CO-GUA,PDA
Matecaña International Airport,4.81267,-75.7395,CO,CO-RIS,PEI
Pitalito Airport,1.85777,-76.0857,CO,CO-HUI,PTX
Plato Airport,9.8,-74.7833,CO,CO-MAG,PLT
Puerto Nare Airport,6.21002,-74.5906,CO,CO-ANT,NAR
Guillermo León Valencia Airport,2.4544,-76.6093,CO,CO-CAU,PPN
German Olano Air Base,5.48361,-74.6574,CO,CO-CUN,PAL
Puerto Berrio Airport,6.46034,-74.4105,CO,CO-ANT,PBE
Antonio Nariño Airport,1.39625,-77.2915,CO,CO-NAR,PSO
El Embrujo Airport,13.357461,-81.357977,CO,CO-SAP,PVA
Paz De Ariporo Airport,5.87615,-71.8866,CO,CO-CAS,PZA
Mariquita Airport,5.21256,-74.8836,CO,CO-TOL,MQU
Jose Maria Córdova International Airport,6.16454,-75.4231,CO,CO-ANT,MDE
Almirante Padilla Airport,11.5262,-72.926,CO,CO-LAG,RCH
Los Colonizadores Airport,6.951868,-71.857179,CO,CO-ARA,RVE
Jorge E. Gonzalez Torres Airport,2.57969,-72.6394,CO,CO-GUV,SJE
Santa Rosalia Airport,5.1309,-70.8682,CO,CO-VID,SSL
Simón Bolívar International Airport,11.1196,-74.2306,CO,CO-MAG,SMR
Alberto Lleras Camargo Airport,5.67732,-72.9703,CO,CO-BOY,SOX
Gustavo Rojas Pinilla International Airport,12.5836,-81.7112,CO,CO-SAP,ADZ
San Marcos Airport,8.69,-75.156,CO,CO-SUC,SRS
Eduardo Falla Solano Airport,2.15217,-74.7663,CO,CO-CAQ,SVI
Tibú Airport,8.63152,-72.7304,CO,CO-NSA,TIB
Trinidad Airport,5.43278,-71.6625,CO,CO-CAS,TDA
Golfo de Morrosquillo Airport,9.50945,-75.5854,CO,CO-SUC,TLU
Gustavo Vargas Airport,6.45108,-71.7603,CO,CO-ARA,TME
Tres Esquinas Air Base,0.7459,-75.234,CO,CO-CAQ,TQS
Gonzalo Mejía Airport,8.071878,-76.740124,CO,CO-ANT,TRB
Santiago Perez Airport,7.06888,-70.7369,CO,CO-ARA,AUC
El Caraño Airport,5.69076,-76.6412,CO,CO-CHO,UIB
Heriberto Gíl Martínez Airport,4.08836,-76.2351,CO,CO-VAC,ULQ
Urrao Airport,6.32883,-76.1425,CO,CO-ANT,URR
Villa Garzón Airport,0.978767,-76.6056,CO,CO-PUT,VGZ
Velásquez Airport,5.93904,-74.457,CO,CO-BOY,PYA
Alfonso López Pumarejo Airport,10.435,-73.2495,CO,CO-CES,VUP
Vanguardia Airport,4.16787,-73.6138,CO,CO-MET,VVC
Yaguara Airport,1.54417,-73.9333,CO,CO-CAQ,AYG
El Yopal Airport,5.31911,-72.384,CO,CO-CAS,EYP
Monteagudo Airport,-19.82699966,-63.96099854,BO,BO-H,MHW
Alcantarí Airport,-19.246835,-65.149611,BO,BO-H,SRE
Apolo Airport,-14.73560047,-68.41190338,BO,BO-L,APB
Ascención De Guarayos Airport,-15.93029976,-63.15670013,BO,BO-S,ASC
Bermejo Airport,-22.77330017,-64.31289673,BO,BO-T,BJO
Camiri Airport,-20.00639915,-63.52780151,BO,BO-S,CAM
Jorge Wilsterman International Airport,-17.42110062,-66.17710114,BO,BO-C,CBB
Chimore Airport,-16.976834,-65.145568,BO,BO-C,CCA
Capitán Aníbal Arab Airport,-11.04039955,-68.78299713,BO,BO-N,CIJ
Concepción Airport,-16.13829994,-62.02859879,BO,BO-S,CEP
El Trompillo Airport,-17.81159973,-63.17150116,BO,BO-S,SRZ
Capitán de Av. Emilio Beltrán Airport,-10.82059956,-65.34559631,BO,BO-B,GYA
Huacaraje Airport,-13.55000019,-63.7478981,BO,BO-B,BVK
Solomon Airport,-22.25677,117.850454,AU,AU-WA,SLJ
San José De Chiquitos Airport,-17.8307991,-60.74309921,BO,BO-S,SJS
San Joaquín Airport,-13.0528,-64.661697,BO,BO-B,SJB
San Javier Airport,-16.27079964,-62.47029877,BO,BO-S,SJV
El Alto International Airport,-16.51329994,-68.19229889,BO,BO-L,LPB
Magdalena Airport,-13.26074838,-64.06076431,BO,BO-B,MGD
Juan Mendoza Airport,-17.96260071,-67.07620239,BO,BO-O,ORU
Capitan Nicolas Rojas Airport,-19.543331,-65.723734,BO,BO-P,POI
Puerto Rico Airport,-11.107663,-67.551155,BO,BO-N,PUR
Capitán Av. Salvador Ogaya G. airport,-18.975301,-57.820599,BO,BO-S,PSZ
San Ramón Airport,-13.2639,-64.603897,BO,BO-B,SRD
Roboré Airport,-18.32920074,-59.76499939,BO,BO-S,RBO
Capitán Av. Selin Zeitun Lopez Airport,-11,-66,BO,BO-B,RIB
Reyes Airport,-14.3044,-67.353401,BO,BO-B,REY
Santa Ana Del Yacuma Airport,-13.76220036,-65.43520355,BO,BO-B,SBL
Capitán Av. German Quiroga G. Airport,-14.85919952,-66.73750305,BO,BO-B,SRJ
Capitán Av. Juan Cochamanidis S. Airport,-16.3836,-60.962799,BO,BO-S,SNG
San Ignacio de Moxos Airport,-14.9658,-65.6338,BO,BO-B,SNM
Santa Rosa De Yacuma Airport,-14.06620026,-66.78679657,BO,BO-B,SRB
San Matías Airport,-16.33919907,-58.40190125,BO,BO-S,MQK
Capitan Oriel Lea Plaza Airport,-21.5557,-64.701302,BO,BO-T,TJA
Teniente Av. Jorge Henrich Arauz Airport,-14.81869984,-64.91799927,BO,BO-B,TDD
Uyuni Joya Andina Airport,-20.441304,-66.857553,BO,BO-P,UYU
Capitán Av. Vidal Villagomez Toledo Airport,-18.48250008,-64.09940338,BO,BO-S,VAH
Teniente Coronel Rafael Pabón Airport,-21.25519943,-63.4056015,BO,BO-T,VLM
Viru Viru International Airport,-17.6448,-63.135399,BO,BO-S,VVI
Yacuiba Airport,-21.96089935,-63.65169907,BO,BO-T,BYC
Albina Airport,5.51272,-54.050098,SR,SR-MA,ABN
Totness Airport,5.86583,-56.327499,SR,SR-CR,TOT
Drietabbetje Airport,4.111359,-54.672766,SR,SR-SI,DRJ
Sapmanga Airport,-6.075277778,146.8111111,PG,PG-MPL,SMH
Johan Adolf Pengel International Airport,5.45283,-55.187801,SR,SR-PR,PBM
Moengo Airstrip,5.6076,-54.4003,SR,SR-MA,MOJ
Nieuw Nickerie - Major Henk Fernandes Airport,5.955435,-57.040617,SR,SR-NI,ICK
Vincent Fayks Airport,3.346051,-55.443707,SR,SR-SI,OEM
Stoelmanseiland Airport,4.349999905,-54.41666794,SR,SR-SI,SMZ
Wageningen Airstrip,5.841252,-56.673247,SR,SR-NI,AGI
Zorg en Hoop Airport,5.811131,-55.1913,SR,SR-PM,ORG
Araripina Airport,-7.586417,-40.535431,BR,BR-PE,JAW
Alto Parnaíba Airport,-9.083610535,-45.95055771,BR,BR-MA,APY
Arapiraca Airport,-9.775360107,-36.62919998,BR,BR-AL,APQ
Cirilo Queiróz Airport,-16.18389,-40.66722,BR,BR-MG,AMJ
Marcelo Pires Halzhausen Airport,-22.64,-50.453056,BR,BR-SP,AIF
Barra do Corda Airport,-5.5025,-45.215833,BR,BR-MA,BDC
Belmonte Airport,-15.8717,-38.871899,BR,BR-BA,BVM
Barreiras Airport,-12.07890034,-45.00899887,BR,BR-BA,BRA
Balsas Airport,-7.526030064,-46.05329895,BR,BR-MA,BSS
Sócrates Mariani Bittencourt Airport,-14.2554,-41.817501,BR,BR-BA,BMS
Barra Airport,-11.08080006,-43.14749908,BR,BR-BA,BQQ
Planalto Serrano Regional Airport,-27.634128,-50.358253,BR,BR-SC,EEA
Cururupu Airport,-1.820006,-44.864065,BR,BR-MA,CPU
Colatina Airport,-19.48699951,-40.57939911,BR,BR-ES,QCH
Redenção Airport,-8.033289909,-49.97990036,BR,BR-PA,RDC
Leopoldina Airport,-21.466101,-42.727001,BR,BR-MG,LEP
Diamantina Airport,-18.23200035,-43.65039825,BR,BR-MG,DTI
Brigadeiro Cabral Airport,-20.1807003,-44.8708992,BR,BR-MG,DIQ
Nagib Demachki Airport,-3.019798,-47.316474,BR,BR-PA,JPE
Sócrates Rezende Airport,-15.66699982,-38.95470047,BR,BR-BA,CNV
Vacaria Airport,-28.43248,-51.023322,BR,BR-RS,VCC
São Félix do Xingu Airport,-6.6413,-51.9523,BR,BR-PA,SXX
Guarapari Airport,-20.6465,-40.491901,BR,BR-ES,GUZ
Guadalupe Airport,-6.782219887,-43.5821991,BR,BR-PI,GDP
Guanambi Airport,-14.20820045,-42.74610138,BR,BR-BA,GNM
Garanhuns Airport,-8.834280014,-36.47159958,BR,BR-PE,QGP
Tertuliano Guedes de Pinho Airport,-14.8105,-39.290401,BR,BR-BA,ITN
Irecê Airport,-11.33990002,-41.84700012,BR,BR-BA,IRE
Iguatu Airport,-6.346319,-39.294448,BR,BR-CE,QIG
Itapetinga Airport,-15.24450016,-40.27719879,BR,BR-BA,QIT
Ipiaú Airport,-14.173538,-39.68399,BR,BR-BA,IPU
Jacobina Airport,-11.16320038,-40.55310059,BR,BR-BA,JCM
João Durval Carneiro Airport,-12.200694,-38.906164,BR,BR-BA,FEC
Jequié Airport,-13.87769985,-40.07160187,BR,BR-BA,JEQ
Januária Airport,-15.47379971,-44.38550186,BR,BR-MG,JNA
Prefeito Octávio de Almeida Neves Airport,-21.08499908,-44.22472382,BR,BR-MG,JDR
Cachoeiro do Itapemirim - Raimundo de Andrade Airport,-20.834299,-41.1856,BR,BR-ES,CDI
Currais Novos Airport,-6.280832767,-36.54027939,BR,BR-RN,QCP
São Lourenço Airport,-22.09090042,-45.04449844,BR,BR-MG,SSO
Monte Alegre Airport,-1.9958,-54.0742,BR,BR-PA,MTE
Mucuri Airport,-18.0489006,-39.86420059,BR,BR-BA,MVS
São Mateus - Ernesto Bonomo Airport,-18.7213,-39.833698,BR,BR-ES,SBJ
Porto de Moz Airport,-1.741449952,-52.23609924,BR,BR-PA,PTQ
Nanuque Airport,-17.82329941,-40.32989883,BR,BR-MG,NNU
Municipal José Figueiredo Airport,-20.73220062,-46.66180038,BR,BR-MG,PSW
Feijó Airport,-8.141213,-70.340821,BR,BR-AC,FEJ
Oriximiná Airport,-1.714079976,-55.83620071,BR,BR-PA,ORX
Picos Airport,-7.062059879,-41.52370071,BR,BR-PI,PCS
Patos de Minas Airport,-18.67280006,-46.49119949,BR,BR-MG,POJ
Morro de São Paulo Airport,-13.428781,-38.913689,BR,BR-BA,MXQ
Pirapora Airport,-17.31690025,-44.86029816,BR,BR-MG,PIV
San Quintín Military Airstrip,30.5288,-115.9462,MX,MX-BCN,SNQ
Cangapara Airport,-6.846389771,-43.07730103,BR,BR-PI,FLB
Prado Airport,-17.296976,-39.271131,BR,BR-BA,PDF
Caruaru Airport,-8.28239,-36.0135,BR,BR-PE,CAU
Salinópolis Airport,-0.696111,-47.336111,BR,BR-PA,OPP
Soure Airport,-0.697844,-48.519759,BR,BR-PA,SFK
9 de Maio - Teixeira de Freitas Airport,-17.52449989,-39.66849899,BR,BR-BA,TXF
Óbidos Municipal Airport,-1.867981,-55.514596,BR,BR-PA,OBI
Juscelino Kubitscheck Airport,-17.89229965,-41.5135994,BR,BR-MG,TFL
Aeroporto Brigadeiro Firmino Ayres,-7.03899,-37.251598,BR,BR-PB,JPO
Valença Airport,-13.2965,-38.992401,BR,BR-BA,VAL
Mélio Viana Airport,-21.79059982,-45.26919937,BR,BR-MG,QID
Breves Airport,-1.636530042,-50.4435997,BR,BR-PA,BVS
Camocim - Pinto Martins Airport,-2.895596,-40.859299,BR,BR-CE,CMC
Crateús Airport,-5.21135,-40.704201,BR,BR-CE,JCS
Almeirim Airport,-1.479524,-52.578214,BR,BR-PA,GGF
Pinheiro Airport,-2.477426,-45.105003,BR,BR-MA,PHI
Antônio Guerreiro Airport,-2.109444,-44.651114,BR,BR-MA,GMS
Pouso Alegre Airport,-22.2892,-45.919102,BR,BR-MG,PPY
Ituberá Airport,-13.731571,-39.140377,BR,BR-BA,ITE
Borama Airport,9.9463,43.1495,SO,SO-WO,BXX
Sóc Trăng Airport,9.5814,105.9602,VN,VN-SW,SOA
Cayenne – Félix Eboué Airport,4.819964,-52.361326,GF,GF-CY,CAY
Grand-Santi Airport,4.285833,-54.373056,GF,GF-SL,GSI
Maripasoula Airport,3.655907,-54.039431,GF,GF-SL,MPY
Saint-Georges-de-l'Oyapock Airport,3.8976,-51.8041,GF,GF-CY,OYP
Saint-Laurent-du-Maroni Airport,5.48306,-54.034401,GF,GF-SL,LDX
Régina Airport,4.31339,-52.132745,GF,GF-CY,REI
Saül Airport,3.61361,-53.204201,GF,GF-SL,XAU
Al Thaurah Airport,34.3905,40.1524,SY,SY-DY,SOR
Alerta Airport,-11.68299961,-69.33300018,PE,PE-MDD,ALD
Alferez FAP Alfredo Vladimir Sara Bauer Airport,-2.796129942,-76.46659851,PE,PE-LOR,AOP
Teniente General Gerardo Pérez Pinedo Airport,-10.7291,-73.766502,PE,PE-UCA,AYX
Moyobamba Airport,-6.01888895,-76.98832703,PE,PE-SAM,MBP
Huallaga Airport,-7.060560226,-76.5821991,PE,PE-SAM,BLP
Iberia Airport,-11.41160011,-69.48870087,PE,PE-MDD,IBP
Cap FAP David Abenzur Rengifo International Airport,-8.377940178,-74.57430267,PE,PE-UCA,PCL
Trompeteros Airport,-3.806010008,-75.03929901,PE,PE-LOR,TDP
FAP Lieutenant Jaime Andres de Montreuil Morales Airport,-9.14961,-78.523804,PE,PE-ANC,CHM
Tingo Maria Airport,-9.133000374,-75.94999695,PE,PE-HUC,TGI
Air Force Captain Jose A Quinones Gonzales International Airport,-6.78748,-79.828102,PE,PE-LAM,CIX
Air Force Colonel Alfredo Mendivil Duarte Airport,-13.1548,-74.204399,PE,PE-AYA,AYP
Andahuaylas Airport,-13.70639992,-73.35040283,PE,PE-APU,ANS
Comandante FAP German Arias Graziani Airport,-9.347439766,-77.5983963,PE,PE-ANC,ATA
Quincemil Air Base,-13.231357,-70.75145,PE,PE-CUS,UMI
Jorge Chávez International Airport,-12.0219,-77.114305,PE,PE-LIM,LIM
Uchiza Airport,-8.467000008,-76.34999847,PE,PE-HUC,UCZ
Juan Simons Vela Airport,-6.067860126,-77.16000366,PE,PE-SAM,RIJ
Shumba Airport,-5.59248,-78.774002,PE,PE-CAJ,JAE
Juanjui Airport,-7.169099808,-76.72859955,PE,PE-SAM,JJI
Francisco Carle Airport,-11.78310013,-75.4733963,PE,PE-JUN,JAU
Inca Manco Capac International Airport,-15.46710014,-70.15820313,PE,PE-PUN,JUL
San Juan de Marcona Airport,-15.357508,-75.135005,PE,PE-ICA,SJA
Mayor General FAP Armando Revoredo Iglesias Airport,-7.139180183,-78.48940277,PE,PE-CAJ,CJA
San Nicolas Airport,-6.392310143,-77.50119781,PE,PE-AMA,RIM
Ilo Airport,-17.69499969,-71.34400177,PE,PE-MOQ,ILQ
Captain Pedro Canga Rodríguez International Airport,-3.552074,-80.381086,PE,PE-TUM,TBP
Mayor PNP Nancy Flores Paucar Airport,-11.3254,-74.535598,PE,PE-JUN,MZA
Moises Benzaquen Rengifo Airport,-5.893770218,-76.11820221,PE,PE-LOR,YMS
Alferez Fap David Figueroa Fernandini Airport,-9.878809929,-76.20480347,PE,PE-HUC,HUU
Saposoa Airport,-6.960030079,-76.7684021,PE,PE-SAM,SQU
Chachapoyas Airport,-6.201809883,-77.85610199,PE,PE-AMA,CHH
Coronel FAP Francisco Secada Vignetta International Airport,-3.78474,-73.3088,PE,PE-LOR,IQT
Rodríguez Ballón International Airport,-16.34110069,-71.58309937,PE,PE-ARE,AQP
Capitan FAP Carlos Martinez De Pinillos International Airport,-8.081410408,-79.1088028,PE,PE-LAL,TRU
Captain Renán Elías Olivera International Airport,-13.7449,-76.220299,PE,PE-ICA,PIO
Cadete FAP Guillermo Del Castillo Paredes Airport,-6.508739948,-76.37319946,PE,PE-SAM,TPP
Shiringayoc Airport,-11.898,-69.0625,PE,PE-MDD,SYC
Coronel FAP Carlos Ciriani Santa Rosa International Airport,-18.05330086,-70.27580261,PE,PE-TAC,TCQ
Padre Aldamiz International Airport,-12.61359978,-69.22859955,PE,PE-MDD,PEM
Capitán FAP Guillermo Concha Iberico International Airport,-5.205749989,-80.61640167,PE,PE-PIU,PIU
Captain Victor Montes Arias International Airport,-4.57664,-81.254097,PE,PE-PIU,TYL
Maria Reiche Neuman Airport,-14.854,-74.961502,PE,PE-ICA,NZC
Alejandro Velasco Astete International Airport,-13.53569984,-71.938797,PE,PE-CUS,CUZ
Shangrao Sanqingshan Airport,28.3797,117.9643,CN,CN-36,SQD
Sanming Shaxian Airport,26.4263,117.8336,CN,CN-35,SQJ
China Strait Airstrip,-10.56277778,150.6906944,PG,PG-MBA,SQT
Cayana Airstrip,3.898681,-55.577907,SR,SR-SI,AAJ
Tepoe Airstrip,3.150000095,-55.71699905,SR,SR-SI,KCB
Palo Verde Airport,27.0927,-112.0985,MX,MX-BCS,SRL
Sandringham Airport,-24.0568,139.0821,AU,AU-QLD,SRM
Stony River 2 Airport,61.78969955,-156.5890045,US,US-AK,SRV
Carlos Ruhl Airport,-28.657934,-53.610095,BR,BR-RS,CZB
Captain João Busse Airport,-23.609099,-51.384301,BR,BR-PR,APU
Aeroclube de Bento Gonçalves Airport,-29.147424,-51.540791,BR,BR-RS,BGV
Blumenau Airport,-26.83060074,-49.09030151,BR,BR-SC,BNU
Concórdia Airport,-27.18059921,-52.05270004,BR,BR-SC,CCI
Cassilândia Airport,-19.146861,-51.676941,BR,BR-MS,CSS
Canela Airport,-29.370091,-50.831729,BR,BR-RS,CEL
Cornélio Procópio Airport,-23.15250015,-50.60250092,BR,BR-PR,CKO
Dourados Airport,-22.2019,-54.926601,BR,BR-MS,DOU
Erechim Airport,-27.66189957,-52.2682991,BR,BR-RS,ERM
Francisco Beltrão Airport,-26.05920029,-53.06349945,BR,BR-PR,FBE
Guaíra Airport,-24.08110046,-54.19169998,BR,BR-PR,QGA
Walter Bündchen Airport,-27.63829994,-54.33909988,BR,BR-RS,HRZ
João Batista Bos Filho Airport,-28.368711,-53.846568,BR,BR-RS,IJU
Itaqui Airport,-29.17309952,-56.5367012,BR,BR-RS,ITQ
Santa Terezinha Airport,-27.17140007,-51.55329895,BR,BR-SC,JCB
Campo Mourão Airport,-24.009199,-52.3568,BR,BR-PR,CBW
Cachoeira do Sul Airport,-30.00189972,-52.94079971,BR,BR-RS,QDB
Curitibanos Airport,-27.28249931,-50.6114006,BR,BR-SC,QCR
Cacoal Airport,-11.496,-61.4508,BR,BR-RO,OAL
Helmuth Baungarten Airport,-27.15999985,-49.54249954,BR,BR-SC,LOI
Alegrete Novo Airport,-29.81270027,-55.89339828,BR,BR-RS,ALQ
Montenegro Airport,-29.71940041,-51.48939896,BR,BR-RS,QGF
Novo Hamburgo Airport,-29.69610023,-51.08169937,BR,BR-RS,QHV
São Miguel do Oeste Airport,-26.78160095,-53.50350189,BR,BR-SC,SQX
Arapongas Airport,-23.3529,-51.491699,BR,BR-PR,APX
Padre Israel Airport,-21.240601,-44.963902,BR,BR-MG,VRZ
Juvenal Loureiro Cardoso Airport,-26.217184,-52.694463,BR,BR-PR,PTO
Paranaguá Airport,-25.5401001,-48.53120041,BR,BR-PR,PNG
Paranavaí Airport,-23.08989906,-52.48849869,BR,BR-PR,PVI
Paranaíba Airport,-19.65119934,-51.19940186,BR,BR-MS,PBB
São Lourenço do Sul Airport,-31.38330078,-52.03279877,BR,BR-RS,SQY
Siassi Airport,-5.5965,147.8106,PG,PG-MPL,SSS
São Borja Airport,-28.6549,-56.034599,BR,BR-RS,JBS
Santa Cruz do Sul Airport,-29.6840992,-52.41220093,BR,BR-RS,CSU
Plínio Alarcom Airport,-20.752643,-51.682026,BR,BR-MS,TJL
Orlando de Carvalho Airport,-23.7987,-53.313801,BR,BR-PR,UMU
Unifly Heliport,-23.4086113,-46.33055496,BR,BR-SP,ZFU
Videira Airport,-26.99970055,-51.14189911,BR,BR-SC,VIA
Santa Vitória do Palmar Airport,-33.50222397,-53.3441658,BR,BR-RS,CTQ
Xanxerê Airport,-26.87555695,-52.3730545,BR,BR-SC,AXE
Avelino Vieira Airport,-24.103901,-49.789101,BR,BR-PR,AAG
Santa Rosa Airport,-27.9067,-54.520401,BR,BR-RS,SRA
Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,-25.184476,-50.143822,BR,BR-PR,PGZ
Artigas International Airport,-30.40069962,-56.50790024,UY,UY-AR,ATI
Bella Union Airport,-30.33333397,-57.08333206,UY,UY-AR,BUV
Colonia Laguna de Los Patos International Airport,-34.456402,-57.770599,UY,UY-CO,CYR
Santa Bernardina International Airport,-33.35889816,-56.49919891,UY,UY-DU,DZO
Capitan Corbeta CA Curbelo International Airport,-34.85509872,-55.09429932,UY,UY-MA,PDP
Cerro Largo International Airport,-32.33789825,-54.21670151,UY,UY-CL,MLZ
Carrasco General Cesáreo L. Berisso International Airport,-34.835647,-56.026497,UY,UY-CA,MVD
Tydeo Larre Borges Airport,-32.36330032,-58.06190109,UY,UY-PA,PDU
Presidente General Don Oscar D. Gestido International Airport,-30.97459984,-55.4762001,UY,UY-RV,RVY
Nueva Hesperides International Airport,-31.43849945,-57.98529816,UY,UY-SA,STY
Tacuarembo Airport,-31.749001,-55.925801,UY,UY-TA,TAW
Treinta y Tres Airport,-33.195714,-54.347246,UY,UY-TT,TYT
Vichadero Airport,-31.7670002,-54.61700058,UY,UY-RV,VCH
Oswaldo Guevara Mujica Airport,9.553375,-69.237869,VE,VE-P,AGV
Anaco Airport,9.430225,-64.470726,VE,VE-B,AAO
Armando Schwarck Airport,6.578050137,-66.81690216,VE,VE-F,LPJ
General José Antonio Anzoategui International Airport,10.111111,-64.692222,VE,VE-B,BLA
Barinas Airport,8.615,-70.21416667,VE,VE-E,BNS
Barquisimeto International Airport,10.04274654,-69.35861969,VE,VE-K,BRM
Escuela Mariscal Sucre Airport,10.24997807,-67.64942169,VE,VE-D,MYC
"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",8.122160912,-63.53695679,VE,VE-F,CBL
Caicara del Orinoco Airport,7.625510216,-66.16280365,VE,VE-F,CXA
Zaraza Airport,9.350306,-65.280655,VE,VE-J,ZRZ
Casigua El Cubo Airport,8.75813961,-72.53630066,VE,VE-V,CUV
Calabozo Airport,8.924655914,-67.41709137,VE,VE-J,CLZ
Canaima Airport,6.231988907,-62.85443115,VE,VE-F,CAJ
General Francisco Bermúdez Airport,10.66001415,-63.2616806,VE,VE-R,CUP
José Leonardo Chirinos Airport,11.4149437,-69.68090057,VE,VE-I,CZE
Cumaná (Antonio José de Sucre) Airport,10.45033264,-64.13047028,VE,VE-R,CUM
Puerto Paez Airport,6.220095,-67.447508,VE,VE-C,PPZ
El Dorado Airport,6.71573,-61.638786,VE,VE-F,EOR
Elorza Airport,7.083333015,-69.53333282,VE,VE-C,EOZ
Guasdalito Airport,7.233333111,-70.80000305,VE,VE-C,GDO
Guiria Airport,10.57407761,-62.31266785,VE,VE-R,GUI
Guanare Airport,9.02694416,-69.75514984,VE,VE-P,GUQ
Higuerote Airport,10.462474,-66.092779,VE,VE-M,HGE
Icabarú Airport,4.336319923,-61.73960114,VE,VE-F,ICA
Andrés Miguel Salazar Marcano Airport,10.794432,-63.98159,VE,VE-O,ICC
Josefa Camejo International Airport,11.78077507,-70.15149689,VE,VE-I,LSP
Kavanayen Airport,5.632999897,-61.78300095,VE,VE-F,KAV
La Fria Airport,8.239167213,-72.27102661,VE,VE-S,LFR
La Chinita International Airport,10.55820847,-71.7278595,VE,VE-V,MAR
Alberto Carnevalli Airport,8.582078,-71.161041,VE,VE-L,MRD
Del Caribe Santiago Mariño International Airport,10.91260338,-63.96659851,VE,VE-O,PMV
Simón Bolívar International Airport,10.601194,-66.991222,VE,VE-X,CCS
Maturín Airport,9.749023,-63.153348,VE,VE-N,MUN
Oro Negro Airport,10.33069992,-71.32250214,VE,VE-V,CBS
Cacique Aramare Airport,5.619989872,-67.60610199,VE,VE-Z,PYH
General Bartolome Salom International Airport,10.48050022,-68.07299805,VE,VE-G,PBL
Pedernales Airport,9.979240417,-62.22859955,VE,VE-Y,PDZ
Perai-Tepuy Airport,4.570275,-61.520262,VE,VE-F,PPH
Paramillo Airport,7.801320076,-72.20290375,VE,VE-S,SCI
General Manuel Carlos Piar International Airport,8.28853035,-62.76039886,VE,VE-F,PZO
Palmarito Airport,7.566669941,-70.1832962,VE,VE-C,PTM
Los Roques Airport,11.946177,-66.669836,VE,VE-W,LRV
